Unnamed: 0,ID,Name,Age,Photo,Nationality,Overall,Potential,Club,Club Logo,Value,Wage,Special,ClasificacionOverall
8357,237211,Yuri Ribeiro,20,https://cdn.sofifa.org/48/18/players/237211.png,Portugal,67,77,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,1100.0,4.0,1697,Nivel novato
8358,173211,A. Rossi,30,https://cdn.sofifa.org/48/18/players/173211.png,Italy,67,67,Pescara,https://cdn.sofifa.org/24/18/teams/200.png,550.0,3.0,1683,Nivel novato
8359,187035,J. Jeffrey,27,https://cdn.sofifa.org/48/18/players/187035.png,United States,67,69,D.C. United,https://cdn.sofifa.org/24/18/teams/688.png,750.0,5.0,1826,Nivel novato
8360,190619,M. Grella,30,https://cdn.sofifa.org/48/18/players/190619.png,United States,67,67,New York Red Bulls,https://cdn.sofifa.org/24/18/teams/689.png,725.0,5.0,1778,Nivel novato
8361,205724,I. Lanni,27,https://cdn.sofifa.org/48/18/players/205724.png,Italy,67,68,Ascoli,https://cdn.sofifa.org/24/18/teams/1846.png,600.0,2.0,1129,Nivel novato
8362,213404,P. Dawidowicz,22,https://cdn.sofifa.org/48/18/players/213404.png,Poland,67,76,Palermo,https://cdn.sofifa.org/24/18/teams/1843.png,1000.0,2.0,1723,Nivel novato
8363,222364,Piqueti,24,https://cdn.sofifa.org/48/18/players/222364.png,Guinea Bissau,67,71,CS Marítimo,https://cdn.sofifa.org/24/18/teams/1893.png,1000.0,6.0,1653,Nivel novato
8364,147613,A. Pavlenko,32,https://cdn.sofifa.org/48/18/players/147613.png,Russia,67,67,FC Ural,https://cdn.sofifa.org/24/18/teams/111264.png,600.0,19.0,1722,Nivel novato
8365,194717,R. Grange,28,https://cdn.sofifa.org/48/18/players/194717.png,France,67,67,Chamois Niortais FC,https://cdn.sofifa.org/24/18/teams/1813.png,775.0,6.0,1755,Nivel novato
8366,202654,D. Čotra,32,https://cdn.sofifa.org/48/18/players/202654.png,Serbia,67,67,Śląsk Wrocław,https://cdn.sofifa.org/24/18/teams/111092.png,425.0,5.0,1698,Nivel novato
8367,204958,Miguel Garcia,26,https://cdn.sofifa.org/48/18/players/204958.png,Spain,67,70,CF Reus Deportiu,https://cdn.sofifa.org/24/18/teams/110854.png,775.0,5.0,1825,Nivel novato
8368,227998,D. Badji,24,https://cdn.sofifa.org/48/18/players/227998.png,Senegal,67,71,Colorado Rapids,https://cdn.sofifa.org/24/18/teams/694.png,1000.0,5.0,1641,Nivel novato
8369,231838,M. Wöber,19,https://cdn.sofifa.org/48/18/players/231838.png,Austria,67,79,Ajax,https://cdn.sofifa.org/24/18/teams/245.png,1200.0,4.0,1685,Nivel novato
8370,237214,L. Abubakar,22,https://cdn.sofifa.org/48/18/players/237214.png,Ghana,67,71,Columbus Crew SC,https://cdn.sofifa.org/24/18/teams/687.png,850.0,4.0,1498,Nivel novato
8371,187550,Eduardo Neto,28,https://cdn.sofifa.org/48/18/players/187550.png,Brazil,67,67,Kawasaki Frontale,https://cdn.sofifa.org/24/18/teams/111730.png,625.0,6.0,1773,Nivel novato
8372,191390,F. N'Sakala,26,https://cdn.sofifa.org/48/18/players/191390.png,DR Congo,67,68,Alanyaspor,https://cdn.sofifa.org/24/18/teams/113142.png,725.0,8.0,1862,Nivel novato
8373,205215,Igor Rossi,28,https://cdn.sofifa.org/48/18/players/205215.png,Brazil,67,68,Al Faisaly,https://cdn.sofifa.org/24/18/teams/112389.png,700.0,14.0,1499,Nivel novato
8374,214175,C. Robles,25,https://cdn.sofifa.org/48/18/players/214175.png,Colombia,67,71,Atlético Huila,https://cdn.sofifa.org/24/18/teams/112528.png,825.0,1.0,1630,Nivel novato
8375,223135,M. Akbaş,27,https://cdn.sofifa.org/48/18/players/223135.png,Turkey,67,67,Trabzonspor,https://cdn.sofifa.org/24/18/teams/436.png,650.0,16.0,1688,Nivel novato
8376,159904,E. Quejeda,29,https://cdn.sofifa.org/48/18/players/159904.png,Chile,67,67,CD Palestino,https://cdn.sofifa.org/24/18/teams/111328.png,525.0,3.0,1325,Nivel novato
8377,232608,H. Abe,27,https://cdn.sofifa.org/48/18/players/232608.png,Japan,67,67,Kawasaki Frontale,https://cdn.sofifa.org/24/18/teams/111730.png,825.0,6.0,1596,Nivel novato
8378,184480,H. Robson-Kanu,28,https://cdn.sofifa.org/48/18/players/184480.png,Wales,67,67,West Bromwich Albion,https://cdn.sofifa.org/24/18/teams/109.png,800.0,38.0,1728,Nivel novato
8379,212385,A. Syhre,22,https://cdn.sofifa.org/48/18/players/212385.png,Germany,67,73,Würzburger FV,https://cdn.sofifa.org/24/18/teams/110197.png,900.0,1.0,1389,Nivel novato
8380,159905,D. Bantelicia,29,https://cdn.sofifa.org/48/18/players/159905.png,Chile,67,67,Santiago Wanderers,https://cdn.sofifa.org/24/18/teams/110976.png,525.0,3.0,1389,Nivel novato
8381,231073,B. Radunović,21,https://cdn.sofifa.org/48/18/players/231073.png,Serbia,67,78,Salernitana,https://cdn.sofifa.org/24/18/teams/110373.png,1000.0,8.0,1075,Nivel novato
8382,167329,M. Cejas,31,https://cdn.sofifa.org/48/18/players/167329.png,Argentina,67,67,Unión de Santa Fe,https://cdn.sofifa.org/24/18/teams/111716.png,675.0,9.0,1832,Nivel novato
8383,167841,C. Maguire,28,https://cdn.sofifa.org/48/18/players/167841.png,Scotland,67,67,Bury,https://cdn.sofifa.org/24/18/teams/1945.png,800.0,8.0,1859,Nivel novato
8384,185249,D. Phillips,33,https://cdn.sofifa.org/48/18/players/185249.png,Jamaica,67,67,Real Salt Lake,https://cdn.sofifa.org/24/18/teams/111065.png,290.0,5.0,1806,Nivel novato
8385,186529,T. Beltran,29,https://cdn.sofifa.org/48/18/players/186529.png,United States,67,67,Real Salt Lake,https://cdn.sofifa.org/24/18/teams/111065.png,575.0,5.0,1782,Nivel novato
8386,216482,B. Pelé,25,https://cdn.sofifa.org/48/18/players/216482.png,France,67,70,ES Troyes AC,https://cdn.sofifa.org/24/18/teams/294.png,950.0,14.0,1641,Nivel novato
8387,211363,T. Lockyer,22,https://cdn.sofifa.org/48/18/players/211363.png,Wales,67,75,Bristol Rovers,https://cdn.sofifa.org/24/18/teams/1962.png,975.0,6.0,1613,Nivel novato
8388,149667,K. Doyle,33,https://cdn.sofifa.org/48/18/players/149667.png,Republic of Ireland,67,67,Colorado Rapids,https://cdn.sofifa.org/24/18/teams/694.png,475.0,6.0,1769,Nivel novato
8389,226723,L. Saldaña,27,https://cdn.sofifa.org/48/18/players/226723.png,Colombia,67,67,Alianza Petrolera,https://cdn.sofifa.org/24/18/teams/112579.png,625.0,1.0,1770,Nivel novato
8390,177315,G. Roberts,33,https://cdn.sofifa.org/48/18/players/177315.png,England,67,67,Wigan Athletic,https://cdn.sofifa.org/24/18/teams/1917.png,475.0,9.0,1686,Nivel novato
8391,193187,K. Bennett,26,https://cdn.sofifa.org/48/18/players/193187.png,England,67,67,Portsmouth,https://cdn.sofifa.org/24/18/teams/1790.png,825.0,8.0,1682,Nivel novato
8392,209316,T. Haye,22,https://cdn.sofifa.org/48/18/players/209316.png,Netherlands,67,73,Willem II,https://cdn.sofifa.org/24/18/teams/1907.png,1000.0,6.0,1824,Nivel novato
8393,188836,J. Steele,26,https://cdn.sofifa.org/48/18/players/188836.png,England,67,70,Sunderland,https://cdn.sofifa.org/24/18/teams/106.png,675.0,5.0,1138,Nivel novato
8394,203173,Noguera,27,https://cdn.sofifa.org/48/18/players/203173.png,Spain,67,68,Lorca Deportiva CF,https://cdn.sofifa.org/24/18/teams/2026.png,875.0,6.0,1632,Nivel novato
8395,143013,P. Ferrari,35,https://cdn.sofifa.org/48/18/players/143013.png,Argentina,67,67,Rosario Central,https://cdn.sofifa.org/24/18/teams/110580.png,160.0,7.0,1845,Nivel novato
8396,212645,P. Konate,23,https://cdn.sofifa.org/48/18/players/212645.png,Sweden,67,72,Ferrara (SPAL),https://cdn.sofifa.org/24/18/teams/112791.png,850.0,7.0,1645,Nivel novato
8397,216485,A. Tshibola,22,https://cdn.sofifa.org/48/18/players/216485.png,England,67,77,Milton Keynes Dons,https://cdn.sofifa.org/24/18/teams/1798.png,1200.0,18.0,1824,Nivel novato
8398,228261,V. Moren,26,https://cdn.sofifa.org/48/18/players/228261.png,Finland,67,70,Waasland-Beveren,https://cdn.sofifa.org/24/18/teams/110913.png,800.0,7.0,1392,Nivel novato
8399,183973,L. Nestor,28,https://cdn.sofifa.org/48/18/players/183973.png,France,67,69,Valenciennes FC,https://cdn.sofifa.org/24/18/teams/110456.png,725.0,4.0,1636,Nivel novato
8400,186533,P. Nyarko,31,https://cdn.sofifa.org/48/18/players/186533.png,Ghana,67,67,D.C. United,https://cdn.sofifa.org/24/18/teams/688.png,675.0,5.0,1765,Nivel novato
8401,202662,S. Lewerenz,26,https://cdn.sofifa.org/48/18/players/202662.png,Germany,67,67,Holstein Kiel,https://cdn.sofifa.org/24/18/teams/576.png,825.0,8.0,1657,Nivel novato
8402,209062,P. Frick,25,https://cdn.sofifa.org/48/18/players/209062.png,Sweden,67,70,IF Elfsborg,https://cdn.sofifa.org/24/18/teams/700.png,975.0,4.0,1730,Nivel novato
8403,172966,R. Wiggins,29,https://cdn.sofifa.org/48/18/players/172966.png,Wales,67,67,Bournemouth,https://cdn.sofifa.org/24/18/teams/1943.png,575.0,32.0,1708,Nivel novato
8404,173734,J. Wilson,28,https://cdn.sofifa.org/48/18/players/173734.png,Wales,67,67,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,625.0,24.0,1562,Nivel novato
8405,210599,M. Lobantsev,22,https://cdn.sofifa.org/48/18/players/210599.png,Russia,67,76,Lokomotiv Moscow,https://cdn.sofifa.org/24/18/teams/100765.png,900.0,14.0,1089,Nivel novato
8406,221095,Dani Romera,21,https://cdn.sofifa.org/48/18/players/221095.png,Spain,67,75,Cádiz C.F.,https://cdn.sofifa.org/24/18/teams/1968.png,1100.0,5.0,1672,Nivel novato
8407,223143,U. Garcia,21,https://cdn.sofifa.org/48/18/players/223143.png,Switzerland,67,77,SV Werder Bremen,https://cdn.sofifa.org/24/18/teams/38.png,1100.0,11.0,1601,Nivel novato
8408,224423,M. Wittek,21,https://cdn.sofifa.org/48/18/players/224423.png,Germany,67,75,SpVgg Greuther Fürth,https://cdn.sofifa.org/24/18/teams/165.png,975.0,6.0,1876,Nivel novato
8409,228007,Lee Yeong Jae,22,https://cdn.sofifa.org/48/18/players/228007.png,Korea Republic,67,76,Ulsan Hyundai Horang-i,https://cdn.sofifa.org/24/18/teams/1473.png,1200.0,5.0,1732,Nivel novato
8410,228519,R. Zekhnini,19,https://cdn.sofifa.org/48/18/players/228519.png,Norway,67,82,Fiorentina,https://cdn.sofifa.org/24/18/teams/110374.png,1600.0,20.0,1575,Nivel novato
8411,239271,G. Anestis,26,https://cdn.sofifa.org/48/18/players/239271.png,Greece,67,70,AEK Athens,https://cdn.sofifa.org/24/18/teams/278.png,675.0,1.0,914,Nivel novato
8412,180903,J. O'Shea,28,https://cdn.sofifa.org/48/18/players/180903.png,Republic of Ireland,67,67,Bury,https://cdn.sofifa.org/24/18/teams/1945.png,775.0,8.0,1737,Nivel novato
8413,224425,M. Wolf,22,https://cdn.sofifa.org/48/18/players/224425.png,Germany,67,77,Eintracht Frankfurt,https://cdn.sofifa.org/24/18/teams/1824.png,1200.0,19.0,1649,Nivel novato
8414,232617,K. Shimizu,28,https://cdn.sofifa.org/48/18/players/232617.png,Japan,67,67,Shimizu S-Pulse,https://cdn.sofifa.org/24/18/teams/101149.png,775.0,8.0,1761,Nivel novato
8415,233897,M. Fall,25,https://cdn.sofifa.org/48/18/players/233897.png,Senegal,67,69,Sporting Charleroi,https://cdn.sofifa.org/24/18/teams/670.png,925.0,9.0,1679,Nivel novato
8416,235177,M. Correa,27,https://cdn.sofifa.org/48/18/players/235177.png,Argentina,67,68,Godoy Cruz,https://cdn.sofifa.org/24/18/teams/111706.png,725.0,8.0,1822,Nivel novato
8417,192169,E. Friberg,31,https://cdn.sofifa.org/48/18/players/192169.png,Sweden,67,67,BK Häcken,https://cdn.sofifa.org/24/18/teams/711.png,650.0,4.0,1691,Nivel novato
8418,211626,D. Kądzior,25,https://cdn.sofifa.org/48/18/players/211626.png,Poland,67,70,Górnik Zabrze,https://cdn.sofifa.org/24/18/teams/420.png,950.0,4.0,1770,Nivel novato
8419,168362,F. Stanco,30,https://cdn.sofifa.org/48/18/players/168362.png,Italy,67,67,Cremonese,https://cdn.sofifa.org/24/18/teams/111434.png,725.0,3.0,1559,Nivel novato
8420,237226,J. Nyholm,23,https://cdn.sofifa.org/48/18/players/237226.png,Sweden,67,73,AIK Solna,https://cdn.sofifa.org/24/18/teams/433.png,900.0,5.0,1682,Nivel novato
8421,204203,Xavi Molina,30,https://cdn.sofifa.org/48/18/players/204203.png,Spain,67,67,Gimnàstic de Tarragona,https://cdn.sofifa.org/24/18/teams/15019.png,575.0,6.0,1710,Nivel novato
8422,214187,C. Bejarano,32,https://cdn.sofifa.org/48/18/players/214187.png,Equatorial Guinea,67,67,CD America de Cali,https://cdn.sofifa.org/24/18/teams/101099.png,450.0,1.0,1102,Nivel novato
8423,220075,M. Kanno,22,https://cdn.sofifa.org/48/18/players/220075.png,Saudi Arabia,67,77,Al Hilal,https://cdn.sofifa.org/24/18/teams/605.png,1200.0,19.0,1849,Nivel novato
8424,232875,D. Nishi,29,https://cdn.sofifa.org/48/18/players/232875.png,Japan,67,67,Kashima Antlers,https://cdn.sofifa.org/24/18/teams/101147.png,575.0,8.0,1707,Nivel novato
8425,238507,Fernando Fonseca,20,https://cdn.sofifa.org/48/18/players/238507.png,Portugal,67,77,Estoril Praia,https://cdn.sofifa.org/24/18/teams/10020.png,1100.0,6.0,1689,Nivel novato
8426,230316,Marcelinho Moraisco,25,https://cdn.sofifa.org/48/18/players/230316.png,Brazil,67,67,São Paulo Futebol Clube,https://cdn.sofifa.org/24/18/teams/598.png,550.0,12.0,1182,Nivel novato
8427,234668,F. Ananou,19,https://cdn.sofifa.org/48/18/players/234668.png,Germany,67,76,Roda JC Kerkrade,https://cdn.sofifa.org/24/18/teams/1902.png,1000.0,3.0,1621,Nivel novato
8428,47020,K. Begois,35,https://cdn.sofifa.org/48/18/players/47020.png,Belgium,67,67,FC Groningen,https://cdn.sofifa.org/24/18/teams/1915.png,180.0,4.0,1148,Nivel novato
8429,216237,K. Azamoum,27,https://cdn.sofifa.org/48/18/players/216237.png,France,67,68,ES Troyes AC,https://cdn.sofifa.org/24/18/teams/294.png,850.0,14.0,1750,Nivel novato
8430,234413,F. Müller,24,https://cdn.sofifa.org/48/18/players/234413.png,Germany,67,71,Würzburger FV,https://cdn.sofifa.org/24/18/teams/110197.png,1000.0,1.0,1810,Nivel novato
8431,208302,A. Gilbey,22,https://cdn.sofifa.org/48/18/players/208302.png,England,67,75,Milton Keynes Dons,https://cdn.sofifa.org/24/18/teams/1798.png,1100.0,7.0,1889,Nivel novato
8432,232622,S. Nagasawa,28,https://cdn.sofifa.org/48/18/players/232622.png,Japan,67,67,Gamba Osaka,https://cdn.sofifa.org/24/18/teams/112093.png,800.0,9.0,1464,Nivel novato
8433,203439,M. Tosetti,25,https://cdn.sofifa.org/48/18/players/203439.png,Switzerland,67,70,FC Thun,https://cdn.sofifa.org/24/18/teams/1715.png,950.0,9.0,1580,Nivel novato
8434,232111,M. Benyettou,27,https://cdn.sofifa.org/48/18/players/232111.png,Algeria,67,67,Al Shabab,https://cdn.sofifa.org/24/18/teams/111674.png,825.0,21.0,1551,Nivel novato
8435,232879,R. Nagaki,29,https://cdn.sofifa.org/48/18/players/232879.png,Japan,67,67,Kashima Antlers,https://cdn.sofifa.org/24/18/teams/101147.png,600.0,8.0,1773,Nivel novato
8436,183471,D. Vidosic,30,https://cdn.sofifa.org/48/18/players/183471.png,Australia,67,67,Wellington Phoenix,https://cdn.sofifa.org/24/18/teams/111766.png,725.0,4.0,1853,Nivel novato
8437,125103,O. Şam,31,https://cdn.sofifa.org/48/18/players/125103.png,Turkey,67,67,Gençlerbirliği SK,https://cdn.sofifa.org/24/18/teams/101025.png,500.0,10.0,1660,Nivel novato
8438,169648,S. Dawkins,29,https://cdn.sofifa.org/48/18/players/169648.png,Jamaica,67,67,San Jose Earthquakes,https://cdn.sofifa.org/24/18/teams/111928.png,750.0,6.0,1707,Nivel novato
8439,202161,F. Concas,30,https://cdn.sofifa.org/48/18/players/202161.png,Italy,67,67,Carpi,https://cdn.sofifa.org/24/18/teams/112409.png,725.0,3.0,1794,Nivel novato
8440,187313,Jou Silva,30,https://cdn.sofifa.org/48/18/players/187313.png,Brazil,67,67,Al Batin,https://cdn.sofifa.org/24/18/teams/112990.png,725.0,9.0,1665,Nivel novato
8441,202162,J. Anibaba,28,https://cdn.sofifa.org/48/18/players/202162.png,United States,67,67,Houston Dynamo,https://cdn.sofifa.org/24/18/teams/698.png,625.0,5.0,1671,Nivel novato
8442,213170,Jeong Jae Yong,26,https://cdn.sofifa.org/48/18/players/213170.png,Korea Republic,67,68,Ulsan Hyundai Horang-i,https://cdn.sofifa.org/24/18/teams/1473.png,875.0,6.0,1722,Nivel novato
8443,232882,K. Misao,21,https://cdn.sofifa.org/48/18/players/232882.png,Japan,67,77,Kashima Antlers,https://cdn.sofifa.org/24/18/teams/101147.png,1100.0,6.0,1710,Nivel novato
8444,168882,S. Kariri,36,https://cdn.sofifa.org/48/18/players/168882.png,Saudi Arabia,67,67,Al Shabab,https://cdn.sofifa.org/24/18/teams/111674.png,100.0,13.0,1858,Nivel novato
8445,193458,Barge,33,https://cdn.sofifa.org/48/18/players/193458.png,Portugal,67,67,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,290.0,6.0,1846,Nivel novato
8446,204468,T. Weilandt,25,https://cdn.sofifa.org/48/18/players/204468.png,Germany,67,70,Holstein Kiel,https://cdn.sofifa.org/24/18/teams/576.png,950.0,11.0,1652,Nivel novato
8447,213428,C. Irwin,28,https://cdn.sofifa.org/48/18/players/213428.png,United States,67,67,Toronto FC,https://cdn.sofifa.org/24/18/teams/111651.png,525.0,4.0,1204,Nivel novato
8448,220084,C. Falletti,24,https://cdn.sofifa.org/48/18/players/220084.png,Uruguay,67,73,Bologna,https://cdn.sofifa.org/24/18/teams/189.png,1000.0,24.0,1592,Nivel novato
8449,114356,M. Wölfli,34,https://cdn.sofifa.org/48/18/players/114356.png,Switzerland,67,67,BSC Young Boys,https://cdn.sofifa.org/24/18/teams/900.png,300.0,10.0,1093,Nivel novato
8450,231093,J. Patiño,28,https://cdn.sofifa.org/48/18/players/231093.png,Paraguay,67,68,Racing Club de Avellaneda,https://cdn.sofifa.org/24/18/teams/101085.png,700.0,11.0,1420,Nivel novato
8451,232373,R. Moriwaki,31,https://cdn.sofifa.org/48/18/players/232373.png,Japan,67,67,Urawa Red Diamonds,https://cdn.sofifa.org/24/18/teams/111575.png,525.0,7.0,1638,Nivel novato
8452,49589,J. Jönsson,33,https://cdn.sofifa.org/48/18/players/49589.png,Sweden,67,67,IF Elfsborg,https://cdn.sofifa.org/24/18/teams/700.png,300.0,4.0,1678,Nivel novato
8453,183477,M. Štěch,27,https://cdn.sofifa.org/48/18/players/183477.png,Czech Republic,67,71,Luton Town,https://cdn.sofifa.org/24/18/teams/1923.png,675.0,9.0,1040,Nivel novato
8454,191157,M. Dyrestam,25,https://cdn.sofifa.org/48/18/players/191157.png,Sweden,67,72,Kalmar FF,https://cdn.sofifa.org/24/18/teams/1439.png,850.0,3.0,1654,Nivel novato
8455,192437,F. Trinks,25,https://cdn.sofifa.org/48/18/players/192437.png,Germany,67,71,Chemnitzer FC,https://cdn.sofifa.org/24/18/teams/507.png,975.0,1.0,1779,Nivel novato
8456,198070,A. Ludwig,26,https://cdn.sofifa.org/48/18/players/198070.png,Germany,67,68,1. FC Magdeburg,https://cdn.sofifa.org/24/18/teams/110588.png,900.0,1.0,1896,Nivel novato
8457,207542,Lee Seul Chan,23,https://cdn.sofifa.org/48/18/players/207542.png,Korea Republic,67,72,Jeonnam Dragons,https://cdn.sofifa.org/24/18/teams/1475.png,850.0,4.0,1699,Nivel novato
8458,214198,J. Hernández,31,https://cdn.sofifa.org/48/18/players/214198.png,Colombia,67,67,Independiente Medellín,https://cdn.sofifa.org/24/18/teams/101103.png,525.0,3.0,1868,Nivel novato
8459,227766,L. Dvali,22,https://cdn.sofifa.org/48/18/players/227766.png,Georgia,67,77,Pogoń Szczecin,https://cdn.sofifa.org/24/18/teams/110746.png,1100.0,4.0,1417,Nivel novato
8460,197303,S. Krivets,31,https://cdn.sofifa.org/48/18/players/197303.png,Belarus,67,67,Arka Gdynia,https://cdn.sofifa.org/24/18/teams/111082.png,675.0,6.0,1732,Nivel novato
8461,201911,W. Keane,24,https://cdn.sofifa.org/48/18/players/201911.png,England,67,71,Hull City,https://cdn.sofifa.org/24/18/teams/1952.png,1000.0,7.0,1656,Nivel novato
8462,209335,K. Haugen,23,https://cdn.sofifa.org/48/18/players/209335.png,Norway,67,75,Viking FK,https://cdn.sofifa.org/24/18/teams/300.png,950.0,3.0,1821,Nivel novato
8463,214199,C. Restrepo,29,https://cdn.sofifa.org/48/18/players/214199.png,Colombia,67,67,Jaguares Fútbol Club,https://cdn.sofifa.org/24/18/teams/112903.png,600.0,3.0,1813,Nivel novato
8464,228279,J. Drommel,20,https://cdn.sofifa.org/48/18/players/228279.png,Netherlands,67,78,FC Twente,https://cdn.sofifa.org/24/18/teams/1908.png,1000.0,4.0,1215,Nivel novato
8465,232887,A. Nakamura,26,https://cdn.sofifa.org/48/18/players/232887.png,Japan,67,67,Kashima Antlers,https://cdn.sofifa.org/24/18/teams/101147.png,825.0,8.0,1561,Nivel novato
8466,241079,C. Kyriakou,22,https://cdn.sofifa.org/48/18/players/241079.png,Cyprus,67,75,Estoril Praia,https://cdn.sofifa.org/24/18/teams/10020.png,975.0,5.0,1692,Nivel novato
8467,195255,G. Landel,26,https://cdn.sofifa.org/48/18/players/195255.png,Guinea,67,69,Alanyaspor,https://cdn.sofifa.org/24/18/teams/113142.png,775.0,8.0,1802,Nivel novato
8468,220600,A. Lundqvist,23,https://cdn.sofifa.org/48/18/players/220600.png,Sweden,67,73,IF Elfsborg,https://cdn.sofifa.org/24/18/teams/700.png,875.0,3.0,1851,Nivel novato
8469,195256,A. Turan,25,https://cdn.sofifa.org/48/18/players/195256.png,Turkey,67,71,Kayserispor,https://cdn.sofifa.org/24/18/teams/101020.png,825.0,8.0,1875,Nivel novato
8470,233145,K. Moriya,28,https://cdn.sofifa.org/48/18/players/233145.png,Japan,67,67,Kawasaki Frontale,https://cdn.sofifa.org/24/18/teams/111730.png,775.0,6.0,1646,Nivel novato
8471,183993,E. Israelsson,28,https://cdn.sofifa.org/48/18/players/183993.png,Sweden,67,67,PEC Zwolle,https://cdn.sofifa.org/24/18/teams/1914.png,775.0,7.0,1887,Nivel novato
8472,202170,M. Boxall,28,https://cdn.sofifa.org/48/18/players/202170.png,New Zealand,67,67,Minnesota Thunder,https://cdn.sofifa.org/24/18/teams/111138.png,625.0,5.0,1680,Nivel novato
8473,222394,Y. Bnou-Marzouk,21,https://cdn.sofifa.org/48/18/players/222394.png,Morocco,67,79,FC Lugano,https://cdn.sofifa.org/24/18/teams/10032.png,1400.0,5.0,1510,Nivel novato
8474,230074,E. Kwateng,20,https://cdn.sofifa.org/48/18/players/230074.png,France,67,77,FC Nantes,https://cdn.sofifa.org/24/18/teams/71.png,1100.0,10.0,1631,Nivel novato
8475,217787,S. Vučur,25,https://cdn.sofifa.org/48/18/players/217787.png,Austria,67,70,1. FC Kaiserslautern,https://cdn.sofifa.org/24/18/teams/29.png,800.0,7.0,1347,Nivel novato
8476,221627,H. Hechalar,29,https://cdn.sofifa.org/48/18/players/221627.png,Argentina,67,67,Atlético Tucumán,https://cdn.sofifa.org/24/18/teams/111708.png,750.0,3.0,1737,Nivel novato
8477,238779,J. Verlaat,21,https://cdn.sofifa.org/48/18/players/238779.png,Netherlands,67,78,Werder Bremen II,https://cdn.sofifa.org/24/18/teams/110694.png,1200.0,1.0,1365,Nivel novato
8478,208316,A. Blomqvist,25,https://cdn.sofifa.org/48/18/players/208316.png,Sweden,67,72,IFK Norrköping,https://cdn.sofifa.org/24/18/teams/702.png,1000.0,4.0,1800,Nivel novato
8479,219836,Rubén Yáñez,23,https://cdn.sofifa.org/48/18/players/219836.png,Spain,67,75,Cádiz C.F.,https://cdn.sofifa.org/24/18/teams/1968.png,850.0,8.0,1106,Nivel novato
8480,220348,Isaac Carcelén,24,https://cdn.sofifa.org/48/18/players/220348.png,Spain,67,71,C.D. Leonesa S.A.D.,https://cdn.sofifa.org/24/18/teams/15012.png,825.0,5.0,1762,Nivel novato
8481,234172,B. Bese,23,https://cdn.sofifa.org/48/18/players/234172.png,Hungary,67,75,Le Havre AC,https://cdn.sofifa.org/24/18/teams/1738.png,950.0,4.0,1690,Nivel novato
8482,239804,A. Karnitskiy,28,https://cdn.sofifa.org/48/18/players/239804.png,Belarus,67,67,FC Tosno,https://cdn.sofifa.org/24/18/teams/113704.png,625.0,13.0,1711,Nivel novato
8483,240316,Cláudio Falcão,22,https://cdn.sofifa.org/48/18/players/240316.png,Brazil,67,73,CD Aves,https://cdn.sofifa.org/24/18/teams/666.png,1000.0,7.0,1776,Nivel novato
8484,176061,J. Bornstein,32,https://cdn.sofifa.org/48/18/players/176061.png,United States,67,67,Querétaro,https://cdn.sofifa.org/24/18/teams/110150.png,425.0,7.0,1816,Nivel novato
8485,203454,J. Reinhardt,29,https://cdn.sofifa.org/48/18/players/203454.png,Germany,67,67,Chemnitzer FC,https://cdn.sofifa.org/24/18/teams/507.png,600.0,1.0,1847,Nivel novato
8486,203966,D. Kempe,31,https://cdn.sofifa.org/48/18/players/203966.png,Germany,67,67,FC Erzgebirge Aue,https://cdn.sofifa.org/24/18/teams/506.png,500.0,5.0,1732,Nivel novato
8487,207806,B. Dickenson,24,https://cdn.sofifa.org/48/18/players/207806.png,England,67,73,Colchester United,https://cdn.sofifa.org/24/18/teams/1935.png,875.0,8.0,1899,Nivel novato
8488,215230,S. Martínez,34,https://cdn.sofifa.org/48/18/players/215230.png,Uruguay,67,67,Argentinos Juniors,https://cdn.sofifa.org/24/18/teams/111019.png,230.0,7.0,1502,Nivel novato
8489,179646,J. Juelsgård,28,https://cdn.sofifa.org/48/18/players/179646.png,Denmark,67,67,Aarhus GF,https://cdn.sofifa.org/24/18/teams/271.png,600.0,9.0,1754,Nivel novato
8490,198591,F. Etoundi,26,https://cdn.sofifa.org/48/18/players/198591.png,Cameroon,67,68,Kasimpaşa SK,https://cdn.sofifa.org/24/18/teams/111339.png,900.0,10.0,1713,Nivel novato
8491,203455,O. Kragl,27,https://cdn.sofifa.org/48/18/players/203455.png,Germany,67,67,Crotone,https://cdn.sofifa.org/24/18/teams/110734.png,800.0,8.0,1875,Nivel novato
8492,230079,A. Kalulu,21,https://cdn.sofifa.org/48/18/players/230079.png,France,67,76,FC Sochaux-Montbéliard,https://cdn.sofifa.org/24/18/teams/226.png,1200.0,27.0,1690,Nivel novato
8493,169919,P. Anderson,28,https://cdn.sofifa.org/48/18/players/169919.png,England,67,67,Mansfield Town,https://cdn.sofifa.org/24/18/teams/1940.png,775.0,13.0,1770,Nivel novato
8494,210112,C. Benavente,23,https://cdn.sofifa.org/48/18/players/210112.png,Peru,67,72,Sporting Charleroi,https://cdn.sofifa.org/24/18/teams/670.png,1000.0,8.0,1665,Nivel novato
8495,201921,N. Ajose,25,https://cdn.sofifa.org/48/18/players/201921.png,England,67,71,Bury,https://cdn.sofifa.org/24/18/teams/1945.png,1000.0,9.0,1657,Nivel novato
